sp_id	latitude	longitude
517172380	38.8596222	-77.3039986
517233855	38.8996622	-77.0729687
517215662	38.7732122	-77.1343587
517218383	38.8440112	-77.1224587
502881951	38.9007642	-77.0449287
517207214	38.8700822	-77.1688587
502889746	38.9233322	-77.0395887
517226152	38.8314422	-77.0969787
517199829	38.7763122	-77.1943587
502904134	38.9030822	-77.0202587
517134504	39.0211522	-77.4785886
508329300	39.1676922	-76.8475087
517158374	38.9485222	-77.3732786
517214795	38.9030822	-77.1397087
517146541	38.9601322	-77.4222886
517150872	38.9362246	-77.4013750
508266286	38.9836222	-77.0917187
507827827	38.6332523	-76.9030588
517236226	38.7931722	-77.0625887
502891449	38.9028822	-77.0378787
511393428	40.6036318	-73.9601696
517119534	38.9489922	-77.6025985
508294527	38.7880922	-76.9649087
517161798	38.9773592	-77.3564366
507926233	38.5446929	-90.3307448
517179442	38.8740622	-77.2706286
517229594	38.8291022	-77.0855387
502885474	38.9218622	-77.0427287
517235974	38.8310922	-77.0646887
517241840	38.8058422	-77.0457987
517174445	38.8324822	-77.2950286
517117961	38.8078323	-77.6333485
517221041	38.8318422	-77.1159587
508260949	39.0112722	-77.1033587
517210284	38.8708122	-77.1581687
508325552	39.1734822	-76.8584387
502901349	38.8945728	-77.0260185
517201816	38.8305422	-77.1865587
517175190	38.8198522	-77.2929086
508441127	39.3333121	-76.5942688
517150090	38.8758822	-77.4074786
517136329	38.7512433	-77.4713696
517019552	38.5510723	-77.3103586
517224736	38.7640722	-77.1043887
517160879	38.8204122	-77.3590186
517157945	38.8803322	-77.3738986
517222625	38.8815122	-77.1113087
517173343	38.8486122	-77.3010186
517217586	38.8473222	-77.1270487
517214162	38.8653122	-77.1403187
517148039	39.0390492	-77.4128726
517184070	38.7264023	-77.2482886
517148969	38.9507252	-77.4109356
517142584	38.8872042	-77.4373038
502876354	38.9123822	-77.0657187
502873794	38.9290702	-77.0770787
517239205	38.8551330	-77.0524781
517142269	38.8897932	-77.4365176
517216712	38.7652122	-77.1291287
517210932	38.7794722	-77.1520087
502884265	38.9053522	-77.0445287
508278209	39.0237422	-77.0369787
517119205	39.1485422	-77.6182685
517203623	38.9370522	-77.1808387
517227651	38.7409822	-77.0912587
517125224	38.9377022	-77.5454385
502874823	38.9213022	-77.0725087
517137218	39.0249902	-77.4593306
502874611	38.9460322	-77.0736787
517163788	38.8162522	-77.3474186
508249687	39.0694622	-77.1521087
517176098	38.9983622	-77.2879186
517135853	39.0753522	-77.4727986
517192570	38.8093732	-77.2205127
517193385	38.9236522	-77.2185486
517219724	38.8442622	-77.1212187
517169834	38.8433222	-77.3126386
502883394	38.9073692	-77.0433487
517179147	38.8797022	-77.2736386
502903298	38.9147022	-77.0222387
517150048	38.8737022	-77.4075786
517226371	38.7355033	-77.0964207
517182610	38.9237457	-77.2525542
517204784	38.8872422	-77.1780887
502871766	38.9406322	-77.0964087
508306446	39.1071022	-76.9192487
517242175	38.8046322	-77.0454187
517175914	38.8442822	-77.2879386
517190715	38.9175722	-77.2283786
517229437	38.8081932	-77.0864187
517143172	38.8846522	-77.4337746
502912645	38.8945022	-76.9952387
517194204	38.8079622	-77.2168287
517156660	38.9682162	-77.3769316
517157045	38.9804322	-77.3752186
517234903	38.8566522	-77.0687187
517181329	38.7780322	-77.2623386
508326060	38.9886342	-76.8555218
502878070	38.9025412	-77.0591187
517185150	38.9287422	-77.2450586
517128199	38.9245622	-77.5205386
517136746	38.8530622	-77.4682686
517197562	38.7756922	-77.2048987
517135172	38.7818523	-77.4792286
517197213	38.8355622	-77.2027287
517174907	38.9984362	-77.2908886
517125356	38.7605873	-77.5338366
517185306	38.8224322	-77.2403086
517132061	38.7323323	-77.4923786
517235402	38.8617322	-77.0669987
517208816	38.7539022	-77.1641387
517188004	38.8664622	-77.2322986
517196881	38.8980722	-77.2050987
517152277	38.9603122	-77.3995486
517217593	38.8541622	-77.1271387
517023783	38.6344023	-77.3465186
517150309	38.9438722	-77.4078186
517122397	38.9137122	-77.5600085
517176215	38.8859922	-77.2856786
517178522	38.8692122	-77.2715036
517194977	38.7466423	-77.2144087
517140758	38.8930322	-77.4474786
508295298	38.7826922	-76.9631987
517139946	38.9609222	-77.4507986
517022652	38.6644723	-77.3363086
517209584	38.8079822	-77.1597187
517165712	38.8561822	-77.3390486
517209326	38.8155622	-77.1611887
508250989	39.0083022	-77.1454087
517014047	38.6378123	-77.1502087
517174343	38.8337822	-77.2959986
517161354	38.9457022	-77.3605686
517191682	38.8539622	-77.2233486
517138618	38.8496522	-77.4568886
517196692	38.8202622	-77.2050687
508279642	38.9892192	-77.0283457
502904199	38.8933722	-77.0205187
502899944	38.9256522	-77.0267487
517129299	38.8011833	-77.5083776
517200708	38.7120623	-77.1917487
502905731	38.8749422	-77.0186287
502899059	38.9243122	-77.0293487
517225048	38.8362722	-77.1028187
517218951	38.8053322	-77.1224187
517196292	38.8318922	-77.2076087
517129905	39.2013522	-77.5060085
502872796	38.9481522	-77.0835887
507826312	38.6565023	-76.8776488
502871418	38.9354122	-77.1001987
517230604	38.7540722	-77.0837887
517209268	38.7678422	-77.1607187
517152045	38.8723822	-77.3972386
517164064	38.9655022	-77.3484986
517154271	38.9645222	-77.3903586
502898909	38.8989322	-77.0288287
517178685	38.8015422	-77.2710186
517184932	38.7590023	-77.2439286
517147401	38.8285622	-77.4158086
517193070	38.8319022	-77.2172187
502891180	38.9033222	-77.0388287
516787003	36.8918826	-76.1865991
517232234	38.8182322	-77.0769087
517155254	39.0001122	-77.3847786
517164277	38.9799622	-77.3488486
517117935	38.8339623	-77.6394285
517205849	38.9336322	-77.1786487
517213300	38.8361722	-77.1425987
517143322	38.9781052	-77.4337966
517110361	38.8200783	-78.0064894
517167933	38.7392723	-77.3292286
502913683	38.9036522	-76.9915487
517147571	38.9408022	-77.4149586
517235898	38.8142322	-77.0645887
502916798	38.8778852	-76.9791607
517022012	38.5862953	-77.3347536
502961906	39.5991120	-75.7451691
517177841	38.8039142	-77.2728706
517203158	38.8052922	-77.1847187
517117157	38.7445723	-77.6781385
502878059	38.9041272	-77.0590577
502874138	38.9088822	-77.0753287
517163238	38.9623522	-77.3528386
517228492	38.8418072	-77.0866997
502896789	38.9094322	-77.0309587
517184054	38.8718622	-77.2489086
517215243	38.8967622	-77.1355487
517169911	38.8492522	-77.3143186
517142888	38.8926022	-77.4362686
517114228	38.7819193	-77.7349245
502900837	38.9486722	-77.0273287
517219224	38.8491222	-77.1232287
517218469	38.7203123	-77.1238287
502873712	38.9316522	-77.0788187
517233516	38.8161322	-77.0719687
517233263	38.7649222	-77.0741087
517190685	38.9095422	-77.2283386
517163584	38.9780802	-77.3474706
517149786	39.0180922	-77.4112286
517243186	38.8058422	-77.0412687
517152235	38.9652922	-77.3993986
517206293	38.9305322	-77.1745987
517161836	38.7361523	-77.3565886
517193406	38.9307822	-77.2197386
502882306	38.9029022	-77.0457787
502909637	38.8386531	-77.0054489
517211436	38.7600422	-77.1506187
517199988	38.8443322	-77.1917687
508301149	38.9515582	-76.9387377
517226061	38.8830222	-77.0998487
508279401	38.9979322	-77.0297587
502898260	38.8956922	-77.0286787
508324325	38.7433522	-76.8606188
517134544	39.0211522	-77.4785886
517178703	38.7768822	-77.2725586
508275227	39.0400722	-77.0545287
508264273	38.9841122	-77.0961887
517227699	38.7174823	-77.0908687
508435308	39.3082521	-76.5671388
517207998	38.9213522	-77.1699187
517153268	38.9551222	-77.3931086
517131256	38.9674962	-77.4905086
517212312	38.8020422	-77.1477287
517179402	38.8113622	-77.2702186
507829167	38.6123523	-76.9144088
517185280	38.8355422	-77.2409286
517186803	38.7952422	-77.2372186
517220979	38.7180823	-77.1158687
517165842	38.8563922	-77.3369286
517164604	38.9683672	-77.3415526
517225813	38.8843452	-77.0971467
517212065	38.8722722	-77.1497087
517174472	38.9744422	-77.2972586
517210588	38.7790222	-77.1552287
517183678	38.7550123	-77.2517786
517019193	38.6515273	-77.3063936
508302579	39.1051792	-76.9322717
517146160	38.8406322	-77.4209486
517168064	38.9179822	-77.3305686
512719448	32.9022836	-80.0077381
517136540	39.0576122	-77.4710286
517171944	38.8054422	-77.3066286
517211228	38.9182622	-77.1536187
517162765	38.8467122	-77.3515386
502904911	38.9502922	-77.0201287
517239728	38.8531022	-77.0530187
517226743	38.8965922	-77.0964487
517218924	38.8120122	-77.1222287
517184434	38.8995122	-77.2459986
508290829	38.8040972	-76.9830127
517195653	38.8315422	-77.2090087
517157430	38.9434922	-77.3770386
517178332	38.8946522	-77.2752986
516858929	37.5497025	-77.4538787
517195375	38.9219822	-77.2107386
517197053	38.9216222	-77.2071287
502879325	38.8996222	-77.0554487
517242650	38.8074922	-77.0420187
517239007	38.8061422	-77.0536387
517214689	38.8928422	-77.1395387
508446260	39.2958321	-76.6065888
517213069	38.8176612	-77.1422537
508242494	39.1262252	-77.1828896
507892549	38.2490337	-85.7470551
517230572	38.7531722	-77.0838787
517177354	38.8624622	-77.2798186
517182862	38.7321223	-77.2560386
502910610	38.9421242	-77.0008547
517195732	38.8315422	-77.2090087
517213899	38.8300122	-77.1390387
517168755	38.8453722	-77.3214286
517125280	38.9866412	-77.5359335
517198232	38.8290122	-77.1986787
517200593	38.8946622	-77.1918187
517122346	38.7822773	-77.5621575
502880131	38.8970522	-77.0514687
502903304	38.9001222	-77.0222187
517200814	38.7816322	-77.1919587
502887907	38.9018722	-77.0412687
517162076	38.8878522	-77.3556586
502883031	38.9040922	-77.0461187
517216287	38.8996322	-77.1321587
516974282	37.9244125	-78.4004383
517179088	38.8950722	-77.2740386
517209290	38.7678422	-77.1607187
517152461	38.9475322	-77.3979786
517222137	38.8827422	-77.1132587
517215936	38.8228782	-77.1315487
502911313	38.9030822	-76.9998287
517131244	38.8263162	-77.4936256
508361287	38.7598731	-76.6533581
508264112	38.9928862	-77.0959727
508322611	38.9429422	-76.8687388
508297502	38.8437482	-76.9492617
516861374	37.5569325	-77.4707586
508243529	39.1290522	-77.1784786
502912990	38.8949722	-76.9933087
517161908	38.8095022	-77.3549786
517019354	38.5887423	-77.3133586
502871688	38.9455622	-77.0978087
517208170	38.8856482	-77.1645367
517221930	38.8329622	-77.1133187
517216236	38.9248422	-77.1320787
517236874	38.7991822	-77.0609787
502877683	38.9039626	-77.0601989
517169082	38.8875622	-77.3253486
517242051	38.8069622	-77.0463287
517228899	38.8407422	-77.0897087
517148948	38.9507252	-77.4109356
517177241	38.7772922	-77.2771686
501880478	34.9544052	-120.4250884
517170193	39.0285822	-77.3159886
511435827	40.7493417	-73.9759496
517233844	38.8974122	-77.0719987
508350139	39.1737941	-76.7371448
502912759	38.8864322	-76.9957987
517156011	38.8889722	-77.3822586
517157390	38.9137022	-77.3778686
517121877	39.0857122	-77.5729585
517225145	38.7029623	-77.1017087
502880078	38.9047822	-77.0519587
508341820	38.7928722	-76.7990088
517140591	38.8674022	-77.4494286
517166570	38.8519222	-77.3316526
517170395	38.8474102	-77.3099926
517178616	38.7733122	-77.2712286
517226093	38.8797022	-77.0991987
508305139	38.9938642	-76.9216347
508253979	39.1003622	-77.1336987
502873811	38.9307362	-77.0769597
517205442	38.9046522	-77.1767487
508326750	39.0893622	-76.8565487
508344214	39.0042322	-76.7869688
517242570	38.8065922	-77.0441987
517230886	38.8660722	-77.0842687
517112241	39.1196692	-77.7955635
502901024	38.9825022	-77.0269587
502904103	38.8995622	-77.0201987
517156705	38.9681772	-77.3767596
517216763	38.8840522	-77.1286787
502902564	38.8954322	-77.0236387
518149843	47.6398444	-122.3260861
508295987	38.7212122	-76.9585287
517125167	38.9267822	-77.5452885
517215203	38.8948322	-77.1357487
508374031	38.9860102	-76.5497709
517185108	38.9283322	-77.2456586
517174394	38.8258122	-77.2969586
517174684	38.8814122	-77.2990986
502901194	38.8946562	-77.0260787
517118136	39.1000622	-77.6464885
517233399	38.8961222	-77.0734887
517197373	38.9254222	-77.2052687
508485668	39.2650351	-76.7719268
517187495	38.7022623	-77.2342687
517143715	38.8787422	-77.4319086
517232157	38.9004122	-77.0792887
517196040	38.7996022	-77.2090387
502873435	38.9526722	-77.0811787
517160853	38.8505922	-77.3578686
517172852	38.8241022	-77.3045786
517220983	38.7025423	-77.1153887
517202248	38.9012222	-77.1852187
517214565	38.7493322	-77.1379087
517127732	39.0261422	-77.5171185
508253003	39.0960122	-77.1382087
517119246	38.7977943	-77.6104375
508280037	38.9966022	-77.0281287
517139238	38.8949402	-77.4485736
502915143	38.8987122	-76.9876987
517176467	39.0092152	-77.2818146
508242167	39.1024172	-77.1838456
517118936	38.8566522	-77.6268785
517217807	38.8516142	-77.1257187
517196139	38.7329423	-77.2099887
517203888	38.8881324	-77.1800877
517155527	38.9457822	-77.3850786
502915719	38.8807722	-76.9857687
517015098	38.6379443	-77.2683596
502884300	38.9106322	-77.0436987
517142862	38.8934322	-77.4354186
502903562	38.8949822	-77.0226987
517140696	38.8263622	-77.4488286
502885226	38.9010522	-77.0422087
502915565	38.9046222	-76.9849287
517230935	38.8929342	-77.0820637
517198479	38.8817622	-77.1975787
508293033	39.1068322	-76.9718867
508270494	39.1736522	-77.0776587
517215124	38.7667222	-77.1358487
517188143	38.9296422	-77.2334886
517149323	38.8874822	-77.4081686
517135567	39.0673222	-77.4743586
517218702	38.9185522	-77.1237587
517015474	38.6384223	-77.2674086
502910181	38.9146422	-77.0023887
517179692	38.8818322	-77.2723686
517200222	38.7590422	-77.1934087
517197609	38.7360023	-77.2043387
517129978	39.0994422	-77.5082785
517065741	38.2338025	-81.5406974
517208606	38.7992835	-77.1632981
508282140	39.0263022	-77.0209387
517166176	38.8899522	-77.3373686
517219296	38.8389022	-77.1196507
517218470	38.7188023	-77.1241887
517181067	38.9046622	-77.2655286
517167242	38.9480622	-77.3359586
517183843	38.9382122	-77.2516686
517214983	38.7098723	-77.1359837
517150387	38.9485322	-77.4070986
502875587	38.9465122	-77.0686387
502880007	38.8965822	-77.0521087
517179688	38.8800222	-77.2708286
517140551	38.8397122	-77.4464886
517202652	38.8290422	-77.1834687
502888219	38.9281922	-77.0410287
508262358	39.0137642	-77.0993087
517195423	38.7684722	-77.2110487
517175786	38.7881522	-77.2885086
517150159	38.9798622	-77.4041986
517203153	38.8034522	-77.1848487
502886893	38.9111932	-77.0402317
502873698	38.9287022	-77.0790287
517208730	38.7994822	-77.1635387
508464397	39.4771821	-76.6485588
517214845	38.8553322	-77.1395087
502921402	38.8958312	-76.9218367
517126244	38.8566242	-77.5228456
517207088	38.7578422	-77.1694587
517141063	38.9790322	-77.4448486
517165125	38.9529222	-77.3402886
517188785	38.7148823	-77.2309387
517243937	39.2634522	-77.6588485
517189782	38.7583223	-77.2295287
517215536	38.7847422	-77.1349787
517173740	39.0292322	-77.3022886
516969020	38.0635434	-78.4905293
502920547	38.8917143	-76.9395054
517165011	38.9651922	-77.3402886
517178719	38.7942122	-77.2715186
517192269	38.9120022	-77.2223186
517190894	38.8932422	-77.2246386
517208249	38.8047522	-77.1657087
517168692	38.8508122	-77.3207586
517218446	38.8196922	-77.1234987
508261962	38.9577422	-77.1027387
517229611	38.8284322	-77.0853987
517154810	38.7784123	-77.3862186
502900380	38.8967222	-77.0275787
517180400	38.9019522	-77.2673586
502882651	38.9133522	-77.0460087
502886466	38.9068522	-77.0423187
502915469	38.9136382	-76.9850457
517175775	38.7863822	-77.2861486
517211822	38.7587355	-77.1477267
517174861	38.8438962	-77.2920106
508342339	39.1234822	-76.7985888
517209606	38.8214422	-77.1599587
502877016	38.9446212	-77.0615617
517178959	38.9775022	-77.2727986
517167326	38.9315922	-77.3348886
517176784	38.8084222	-77.2808386
517145133	38.8948672	-77.4244886
517228595	38.7519622	-77.0895687
502897070	38.8987322	-77.0300387
517196554	38.7381423	-77.2082287
517014336	38.6507813	-77.2459347
517183505	38.8721722	-77.2496286
508322063	38.9318702	-76.8682678
508331607	39.1033322	-76.8438788
517164356	38.9769922	-77.3482186
517138889	38.9133622	-77.4577886
517027703	38.4761823	-77.4240586
517145333	38.8528822	-77.4231186
517125068	38.6962623	-77.5461686
517159216	38.9653022	-77.3695286
517176061	38.7444123	-77.2865986
517121288	38.8754722	-77.5758095
517127346	38.7821563	-77.5173226
517188066	38.9282022	-77.2328286
517235135	38.7904422	-77.0673087
517173983	38.9649822	-77.2999086
517233521	38.7853922	-77.0717687
502889415	38.8999722	-77.0388287
517119334	38.8181363	-77.6074655
508292963	39.0194492	-76.9721107
517220751	38.8932822	-77.1182387
502874251	38.9681322	-77.0752087
502889676	38.9113722	-77.0381387
517131065	38.7475223	-77.4997386
508459719	39.2762251	-76.6332068
517125158	38.9339422	-77.5478285
502910581	38.8941392	-76.9999857
517154831	38.8459622	-77.3833486
517153197	38.9684222	-77.3960586
517181793	38.8889322	-77.2618586
517144488	38.8508922	-77.4258586
508261226	39.0143392	-77.1028487
517179587	38.9055922	-77.2693986
517200976	38.7306624	-77.1886175
517207989	38.9519622	-77.1678187
517133764	38.8693922	-77.4813186
517196647	38.8316222	-77.2071087
517146118	38.7311403	-77.4182376
517161629	38.9080402	-77.3571826
517171926	38.8478222	-77.3087586
508303860	39.0135922	-76.9288687
517211059	38.8985822	-77.1533087
517187118	38.9317222	-77.2338806
517018810	38.6599623	-77.3029886
517150426	38.9462322	-77.4069786
517168523	38.8516092	-77.3215476
517226727	38.8857422	-77.0960287
502872210	38.9101412	-77.0864357
517192867	38.9271522	-77.2207486
517218893	38.8236822	-77.1231587
517165830	38.8574822	-77.3381686
517214384	38.8044022	-77.1368787
517197349	38.7194823	-77.2029087
517202484	38.7969022	-77.1866087
517191426	38.9130922	-77.2270486
508233545	39.1403622	-77.2295186
517152911	38.7658023	-77.3916486
517185028	38.9261022	-77.2445486
517227270	38.8608322	-77.0944787
517178648	38.8069622	-77.2732386
502900353	38.8967222	-77.0275787
517220359	38.8075922	-77.1180787
508276209	39.0087822	-77.0514087
502901446	38.8962939	-77.0259449
517165729	38.8505222	-77.3372286
517213855	38.7870222	-77.1412887
517193912	38.8405822	-77.2166887
517131004	38.7879223	-77.5016086
502914813	38.8856822	-76.9880087
517230658	38.7880222	-77.0847387
508268479	38.9930422	-77.0850687
517233635	38.7195723	-77.0722887
517145364	38.8312222	-77.4233486
502899591	38.8985732	-77.0279957
502914756	38.8998922	-76.9880087
502889022	38.9053222	-77.0400887
517163484	38.9734322	-77.3524386
502885060	38.9089552	-77.0417257
517231925	38.7571022	-77.0795287
517125266	38.9866412	-77.5359335
517203089	38.7697022	-77.1851787
517165747	38.8554822	-77.3377786
517140907	38.7539623	-77.4494886
517165783	38.8574822	-77.3381686
517201870	38.7818322	-77.1871787
517155045	38.9561022	-77.3847186
517205693	38.9314422	-77.1756687
517142325	38.7605563	-77.4350556
517156921	38.8586922	-77.3776586
517186168	38.7424423	-77.2387087
517167432	38.9809722	-77.3334386
508329002	39.1753212	-76.8467157
517161019	39.0002922	-77.3605186
517158040	38.9894922	-77.3731286
517170326	38.9252722	-77.3163486
517211459	38.8809722	-77.1507087
517205007	38.9400022	-77.1773087
517173883	38.8792922	-77.3024486
505115244	31.1738750	-81.4848688
517162119	38.9628322	-77.3549286
517174875	38.8435422	-77.2889736
517242614	38.8118022	-77.0414787
502885406	38.9020722	-77.0420587
502877435	38.9512622	-77.0620187
508326418	38.8705822	-76.8568688
517147348	38.8846822	-77.4167886
517028633	38.6468923	-77.4388286
508351169	38.8799242	-76.7305148
508300141	38.8248252	-76.9401547
508299856	38.8309722	-76.9430187
517154577	39.0101422	-77.3892186
502912675	38.8869522	-76.9957987
517237914	38.8241722	-77.0581287
517159300	38.9186022	-77.3703786
517167619	38.9389382	-77.3271276
517215891	38.8042872	-77.1324667
517195502	38.7381923	-77.2132487
517180071	38.8410822	-77.2676586
508285988	38.9841402	-76.9996847
502872918	38.9553622	-77.0840087
517158054	39.0112322	-77.3734486
517143137	38.8387972	-77.4334136
517190821	38.8300922	-77.2244687
517153951	38.8892222	-77.3870986
517211641	38.9141022	-77.1509287
517117549	38.8032223	-77.6331385
517198299	38.8340622	-77.1986487
517203561	38.9310122	-77.1805187
508265079	38.9785822	-77.0952687
517167696	38.9377122	-77.3264266
517210584	38.7798422	-77.1544087
517178713	38.7937122	-77.2708586
517214013	38.7629022	-77.1403887
517224639	38.8367122	-77.1045487
517118565	38.8145223	-77.6215485
517235379	38.8029422	-77.0668487
517203080	38.7657622	-77.1839387
517239101	38.8055532	-77.0528107
517186105	38.7905822	-77.2402386
508235851	39.0191822	-77.2148486
517224689	38.8097522	-77.1039087
517141788	38.8109622	-77.4404986
517221617	38.8642722	-77.1139887
517180326	38.8991622	-77.2687286
517143417	38.8367222	-77.4341986
517199387	38.8041322	-77.1956687
502916343	38.8513232	-76.9809377
517215408	38.9266422	-77.1355387
502879703	38.9237302	-77.0517057
517014515	38.6797523	-77.2272387
517192305	38.9050422	-77.2229786
517165559	38.8513192	-77.3347026
502887068	38.8990829	-77.0405287
517158076	38.9637922	-77.3724886
500263910	32.7219852	-117.1720391
517175942	38.8104622	-77.2855886
517155387	38.9247522	-77.3878786
517219564	38.8341522	-77.1210887
517204822	38.7285923	-77.1784187
517174938	38.9961972	-77.2884616
517228677	38.8901122	-77.0898187
502880026	38.9056122	-77.0526287
508271670	39.2220622	-77.0719287
517184639	38.8333422	-77.2443386
517232984	38.8993922	-77.0757987
517223092	38.8205022	-77.1091887
517194883	38.8025022	-77.2139987
517231977	38.7784122	-77.0788687
517234982	38.8972522	-77.0692287
517213048	38.9316622	-77.1465087
517127830	38.8493422	-77.5179886
517117102	39.1021822	-77.6806085
502900082	38.9280022	-77.0270387
517206322	38.9360022	-77.1765487
517207175	38.8388322	-77.1706087
516879290	37.3945225	-77.6710886
508258024	38.9779422	-77.1168787
517229144	38.8907522	-77.0881287
517141081	38.9968022	-77.4462086
517019107	38.5143803	-77.3100386
517145084	38.9846122	-77.4283286
517040858	38.3337024	-77.7147985
517217738	38.7252093	-77.1253137
517212987	38.8689622	-77.1459787
517232017	38.8934122	-77.0790987
517214116	38.8958722	-77.1410887
517161193	38.9595622	-77.3607886
517148329	38.8754922	-77.4114886
517194413	38.7116723	-77.2137257
508338129	38.9046122	-76.8147688
517206395	38.9314422	-77.1756687
517157594	39.0479322	-77.3778586
517750686	44.5330217	-88.0960148
517199903	38.8217952	-77.1913427
517120313	39.1043852	-77.5907385
517211954	38.8919122	-77.1502187
517187560	38.9432122	-77.2342686
517186655	38.7014423	-77.2372187
517238727	38.8565282	-77.0532087
517134267	39.0779822	-77.4758736
517160328	38.9557822	-77.3646286
517238389	38.7267423	-77.0557087
517214045	38.8857822	-77.1413687
517132295	38.7514133	-77.4881716
517191798	38.9236522	-77.2228986
517145245	39.0239552	-77.4226066
517182789	38.8481722	-77.2559486
502883446	38.9056012	-77.0434907
502898095	38.8955525	-77.0295986
507833043	38.6350462	-77.0784760
517216589	38.7978022	-77.1303987
508229022	39.1985222	-77.2700886
517985673	47.4549444	-122.2491962
517240152	38.8032922	-77.0498087
517141171	38.8368492	-77.4406986
517182742	38.7988822	-77.2542286
517020952	38.6454623	-77.3157686
502885667	38.9160922	-77.0419787
517195691	38.8320622	-77.2096287
508266618	38.9781892	-77.0913477
517054220	38.4503124	-78.8682732
508273248	39.1532522	-77.0661087
517183417	38.8511322	-77.2518186
517224445	38.8797022	-77.1065487
517188889	38.9236022	-77.2305986
508348897	38.9683932	-76.7442368
517115941	39.0581122	-77.6908385
517158378	38.9365922	-77.3731086
502904583	38.9075823	-77.0188364
517219762	38.8301182	-77.1171017
508289694	39.0410972	-76.9865807
508344545	38.9719222	-76.7871988
517174730	38.9023822	-77.2974586
517241323	38.8026012	-77.0474337
517145627	38.8218922	-77.4246986
517025173	38.6792823	-77.3922886
517214579	38.7619022	-77.1396087
502900345	38.8951722	-77.0264687
517160726	38.9582782	-77.3586686
502878576	38.9699622	-77.0592087
517128260	38.8011993	-77.5086476
517175142	38.8475622	-77.2897686
517198055	38.7436523	-77.2014987
517175310	38.7548423	-77.2916886
508487183	39.4607021	-76.7787588
502903425	38.9107422	-77.0216287
508269362	39.1223822	-77.0816587
517167076	38.9590822	-77.3332186
517136643	39.0615622	-77.4663286
517121113	39.0838022	-77.5974385
517201623	38.7484483	-77.1865487
517203394	38.8869522	-77.1819587
517167810	38.8558922	-77.3302886
517026489	38.6461623	-77.4081386
517183921	38.8114922	-77.2476186
517228977	38.7633622	-77.0879887
517166650	38.9488323	-77.3329681
508304950	38.8564722	-76.9271487
502878962	38.9297922	-77.0558887
517127259	39.0862442	-77.5138905
517166024	38.8554822	-77.3377786
517224174	38.8051222	-77.1051087
517214214	38.8124402	-77.1372117
508321960	38.8486442	-76.8672828
517189253	38.8669872	-77.2274416
517224434	38.8832422	-77.1050887
502903291	38.8988122	-77.0225887
517215164	38.8675622	-77.1361787
517216584	38.7986522	-77.1284887
517156932	38.8702722	-77.3754086
517142540	38.8872042	-77.4373038
517235951	38.8381122	-77.0642587
517243019	38.8127722	-77.0405787
508346119	38.7446052	-76.7696328
517180542	38.8717922	-77.2655336
517207153	38.8329222	-77.1708487
502904600	38.9075823	-77.0188364
517224448	38.8743022	-77.1054187
517203364	38.9079122	-77.1816687
517210802	38.9401522	-77.1558187
502879961	38.9044822	-77.0530887
517169441	38.8454272	-77.3132346
517121779	38.8076923	-77.5758985
508350200	39.1323912	-76.7415978
517154548	39.0248222	-77.3928786
517192797	38.8764622	-77.2219486
517114874	39.1313822	-77.7222385
502907817	38.9184022	-77.0097787
517209295	38.7678422	-77.1607187
517171488	38.8543951	-77.3077749
517239319	38.8621522	-77.0534687
517235612	38.7463322	-77.0658187
517121810	39.1157422	-77.5710985
516832941	37.2467625	-76.6592489
507818148	38.2652723	-76.4529089
517181497	38.8249622	-77.2595586
517209848	38.9266022	-77.1599387
517216191	38.8808522	-77.1334787
517203034	38.7443523	-77.1853087
516924978	37.3360527	-80.6882277
517152201	38.9656122	-77.3975186
517116444	38.7907623	-77.6680185
517038706	38.6681423	-77.5823386
517156060	38.9668822	-77.3799786
517232108	38.8942022	-77.0789187
517142425	38.7783803	-77.4356226
502898682	38.8989322	-77.0288287
517213906	38.8241822	-77.1403087
502879991	38.9044822	-77.0530887
508229129	39.1619922	-77.2707286
517163032	38.8874622	-77.3503786
517172291	38.8478562	-77.3018386
517136000	38.7524023	-77.4751486
517178347	38.9000722	-77.2757386
517154976	38.8653522	-77.3858286
502896248	38.9622322	-77.0324087
517153903	38.8309222	-77.3877586
517188625	38.8805722	-77.2296986
517149695	38.9778122	-77.4104386
517172115	38.8882222	-77.3067686
502915487	38.8875282	-76.9836017
502905196	38.9564712	-77.0164367
517171060	38.9897122	-77.3113186
517162944	39.0293022	-77.3505286
502920906	38.8834122	-76.9350687
517243432	38.8150122	-77.0397787
517202831	38.7252823	-77.1828187
502878504	38.9345422	-77.0583487
502873302	38.9521492	-77.0812507
517214235	38.8135692	-77.1370587
517125398	38.7809203	-77.5322486
508251662	39.0825432	-77.1447757
517211196	38.8618322	-77.1536987
508323590	38.9861522	-76.8648988
517199727	38.7153323	-77.1947087
517178259	39.0116922	-77.2760186
516790751	36.8500626	-76.1641191
517158659	38.9664412	-77.3668936
517215808	38.8535522	-77.1344987
517161670	38.9620012	-77.3533386
517140351	38.7656683	-77.4461476
517191218	38.9264322	-77.2254886
517179544	38.9128822	-77.2696586
517124671	39.0999022	-77.5393385
517175981	38.8372522	-77.2869686
502898482	38.9091922	-77.0287387
517222100	38.8827422	-77.1132587
517123343	38.7819333	-77.5551306
502871571	38.9146122	-77.0967087
502903563	38.8945522	-77.0214987
517126387	38.7929423	-77.5212166
517015918	38.6776823	-77.2593686
508528123	39.3136522	-77.6255685
517209799	38.8519622	-77.1596287
503364781	41.1919116	-73.1431798
517179913	38.7766722	-77.2670386
