sp_id	sp_gq_id	age	sex
943088758	450006937	31	M
943088757	450006937	24	M
943088756	450006937	29	M
943088755	450006937	29	M
943088754	450006937	27	M
943088753	450006937	28	M
943088752	450006937	43	M
943088751	450006937	30	M
943088750	450006937	40	M
943088749	450006937	31	M
943088748	450006937	22	M
943088747	450006937	47	M
943088746	450006937	31	M
943088745	450006937	32	M
943088744	450006937	49	M
943088743	450006937	49	M
943088742	450006937	37	M
943088741	450006937	38	M
943088740	450006937	34	M
943088739	450006937	29	M
943088738	450006937	40	M
943088737	450006937	21	M
943088736	450006937	47	M
943088735	450006937	41	M
943088734	450006937	53	M
943088693	450006937	53	M
943088692	450006937	28	M
943088691	450006937	46	M
943088690	450006937	32	M
943088689	450006937	43	M
943088688	450006937	41	M
943088687	450006937	42	M
943088686	450006937	26	M
943088685	450006937	64	M
943088684	450006937	60	M
943088683	450006937	36	M
943088682	450006937	52	M
943088681	450006937	28	M
943088680	450006937	26	M
943088679	450006937	22	M
943088678	450006937	41	M
943088677	450006937	37	M
943088676	450006937	49	M
943088675	450006937	43	M
943088674	450006937	51	M
943088673	450006937	35	M
943088672	450006937	43	M
943088671	450006937	33	M
943088670	450006937	52	M
943088635	450006937	38	M
943088669	450006937	30	M
943088668	450006937	32	M
943088667	450006937	24	M
943089320	450006937	92	M
943089321	450006937	75	M
943089322	450006937	70	M
943088666	450006937	41	M
943088665	450006937	47	M
943088664	450006937	40	M
943088634	450006937	23	M
943088633	450006937	21	M
943088632	450006937	61	M
943088631	450006937	48	M
943088630	450006937	28	M
943088629	450006937	24	M
943088628	450006937	55	M
943088627	450006937	37	M
943088626	450006937	24	M
943088625	450006937	32	M
943088624	450006937	44	M
943088623	450006937	27	M
943088622	450006937	62	M
943088621	450006937	45	M
943088620	450006937	29	M
943088619	450006937	29	M
943088618	450006937	26	M
943088617	450006937	29	M
943088616	450006937	38	M
943088615	450006937	48	M
943088614	450006937	18	M
943088613	450006937	34	M
943088612	450006937	33	M
943088611	450006937	44	M
943088610	450006937	47	M
943088609	450006937	22	M
943088608	450006937	29	M
943088607	450006937	21	M
943088606	450006937	32	M
943088605	450006937	28	M
943088604	450006937	36	M
943088603	450006937	27	M
943088602	450006937	33	M
943088601	450006937	63	M
943088600	450006937	34	M
943088599	450006937	31	M
943088598	450006937	47	M
943088597	450006937	33	M
943088596	450006937	44	M
943088595	450006937	64	M
943088594	450006937	41	M
943088593	450006937	22	M
943088592	450006937	38	M
943088591	450006937	23	M
943088590	450006937	43	M
943088589	450006937	43	M
943088588	450006937	36	M
943088587	450006937	44	M
943088586	450006937	49	M
943088585	450006937	41	M
943088584	450006937	26	M
943088583	450006937	57	M
943088582	450006937	56	M
943088581	450006937	21	M
943088580	450006937	30	M
943088579	450006937	21	M
943088578	450006937	42	M
943088577	450006937	33	M
943088576	450006937	44	M
943088575	450006937	39	M
943088574	450006937	37	M
943088573	450006937	41	M
943088572	450006937	30	M
943088571	450006937	31	M
943088570	450006937	25	M
943088569	450006937	26	M
943088568	450006937	41	M
943088567	450006937	56	M
943088566	450006937	29	M
943088565	450006937	41	M
943088564	450006937	49	M
943088563	450006937	47	M
943088562	450006937	35	M
943088561	450006937	28	M
943088560	450006937	41	M
943088559	450006937	35	M
943088558	450006937	35	M
943088557	450006937	47	M
943088556	450006937	30	M
943088555	450006937	58	M
943088554	450006937	53	M
943088553	450006937	52	M
943088228	450006937	17	M
943088663	450006937	33	M
943088552	450006937	20	M
943088551	450006937	21	M
943088232	450006937	57	M
943088233	450006937	20	M
943088234	450006937	52	M
943088235	450006937	33	M
943089316	450007980	49	M
943089009	450007980	31	M
943089010	450007980	45	M
943089011	450007980	33	M
943089012	450007980	40	M
943089013	450007980	24	M
943089014	450007980	45	M
943089015	450007980	37	M
943089016	450007980	27	M
943089017	450007980	52	M
943089018	450007980	50	M
943089019	450007980	40	M
943089020	450007980	43	M
943089021	450007980	39	M
943089022	450007980	50	M
943089023	450007980	38	M
943089024	450007980	26	M
943089025	450007980	37	M
943089026	450007980	29	M
943089027	450007980	37	M
943089028	450007980	60	M
943089029	450007980	21	M
943089030	450007980	32	M
943089031	450007980	22	M
943089032	450007980	35	M
943089033	450007980	63	M
943089034	450007980	31	M
943089035	450007980	35	M
943089036	450007980	48	M
943089037	450007980	40	M
943089038	450007980	40	M
943089039	450007980	24	M
943089040	450007980	62	M
943089041	450007980	38	M
943089042	450007980	51	M
943089043	450007980	31	M
943089044	450007980	34	M
943089045	450007980	33	M
943089046	450007980	31	M
943089047	450007980	32	M
943089048	450007980	43	M
943089049	450007980	34	M
943089050	450007980	52	M
943089051	450007980	43	M
943089052	450007980	29	M
943089053	450007980	24	M
943089054	450007980	36	M
943089055	450007980	35	M
943089056	450007980	43	M
943089057	450007980	25	M
943089058	450007980	41	M
943089059	450007980	28	M
943089060	450007980	42	M
943089061	450007980	31	M
943089062	450007980	26	M
943089063	450007980	56	M
943089064	450007980	31	M
943089065	450007980	40	M
943089066	450007980	45	M
943089067	450007980	37	M
943089068	450007980	44	M
943089069	450007980	44	M
943089070	450007980	32	M
943089071	450007980	27	M
943089072	450007980	49	M
943089073	450007980	42	M
943089074	450007980	52	M
943089075	450007980	20	M
943089076	450007980	25	M
943089077	450007980	37	M
943089078	450007980	25	M
943089079	450007980	36	M
943089080	450007980	33	M
943089081	450007980	58	M
943089082	450007980	20	M
943089083	450007980	39	M
943089084	450007980	57	M
943089085	450007980	37	M
943089086	450007980	40	M
943089087	450007980	29	M
943089088	450007980	45	M
943089089	450007980	23	M
943089090	450007980	50	M
943089091	450007980	41	M
943089092	450007980	44	M
943089093	450007980	30	M
943089094	450007980	29	M
943089095	450007980	24	M
943089096	450007980	40	M
943089097	450007980	44	M
943089098	450007980	43	M
943089099	450007980	42	M
943089100	450007980	30	M
943089101	450007980	43	M
943089102	450007980	32	M
943089103	450007980	41	M
943089104	450007980	21	M
943089105	450007980	43	M
943089106	450007980	34	M
943089107	450007980	46	M
943089108	450007980	57	M
943089109	450007980	24	M
943089110	450007980	26	M
943089111	450007980	39	M
943089112	450007980	27	M
943089113	450007980	38	M
943089114	450007980	50	M
943089115	450007980	23	M
943089116	450007980	43	M
943089117	450007980	31	M
943089118	450007980	22	M
943089119	450007980	38	M
943089120	450007980	34	M
943089121	450007980	28	M
943089122	450007980	56	M
943089123	450007980	20	M
943089124	450007980	41	M
943089125	450007980	31	M
943089126	450007980	30	M
943089127	450007980	44	M
943089128	450007980	39	M
943089129	450007980	30	M
943089130	450007980	23	M
943089131	450007980	51	M
943089132	450007980	30	M
943089133	450007980	31	M
943089134	450007980	36	M
943089135	450007980	64	M
943089136	450007980	28	M
943089137	450007980	51	M
943089138	450007980	46	M
943089139	450007980	29	M
943089140	450007980	47	M
943089141	450007980	60	M
943089142	450007980	38	M
943089143	450007980	22	M
943089144	450007980	29	M
943089145	450007980	38	M
943089146	450007980	26	M
943089147	450007980	22	M
943089148	450007980	40	M
943089149	450007980	28	M
943089150	450007980	30	M
943089151	450007980	48	M
943089152	450007980	50	M
943089153	450007980	48	M
943089154	450007980	38	M
943089155	450007980	26	M
943089156	450007980	27	M
943089157	450007980	53	M
943089158	450007980	50	M
943089159	450007980	49	M
943089160	450007980	30	M
943089161	450007980	29	M
943089162	450007980	50	M
943089163	450007980	62	M
943089164	450007980	25	M
943089165	450007980	58	M
943089166	450007980	47	M
943089167	450007980	36	M
943089168	450007980	44	M
943089169	450007980	43	M
943089170	450007980	41	M
943089171	450007980	49	M
943089172	450007980	40	M
943089173	450007980	24	M
943089174	450007980	28	M
943089175	450007980	63	M
943089176	450007980	29	M
943089177	450007980	38	M
943089178	450007980	43	M
943089179	450007980	30	M
943089180	450007980	40	M
943089181	450007980	39	M
943089182	450007980	59	M
943089183	450007980	57	M
943089184	450007980	42	M
943089185	450007980	61	M
943089186	450007980	39	M
943089187	450007980	38	M
943089188	450007980	36	M
943089189	450007980	34	M
943089190	450007980	39	M
943089191	450007980	30	M
943089192	450007980	36	M
943089193	450007980	46	M
943089194	450007980	35	M
943089195	450007980	30	M
943089196	450007980	25	M
943089197	450007980	59	M
943089198	450007980	42	M
943089199	450007980	59	M
943089200	450007980	32	M
943089201	450007980	32	M
943089202	450007980	34	M
943089203	450007980	39	M
943089204	450007980	18	M
943089205	450007980	21	M
943089206	450007980	55	M
943089207	450007980	26	M
943089208	450007980	64	M
943089209	450007980	26	M
943089210	450007980	46	M
943089211	450007980	55	M
943089212	450007980	35	M
943089213	450007980	28	M
943089214	450007980	48	M
943089215	450007980	43	M
943089216	450007980	23	M
943089217	450007980	32	M
943089218	450007980	59	M
943089219	450007980	51	M
943089220	450007980	25	M
943089221	450007980	58	M
943089222	450007980	29	M
943089223	450007980	29	M
943089224	450007980	21	M
943089225	450007980	28	M
943089226	450007980	32	M
943089227	450007980	47	M
943089228	450007980	29	M
943089229	450007980	48	M
943089230	450007980	36	M
943089231	450007980	34	M
943089232	450007980	25	M
943089233	450007980	30	M
943089234	450007980	27	M
943089235	450007980	38	M
943089236	450007980	22	M
943089237	450007980	35	M
943089238	450007980	35	M
943089239	450007980	46	M
943089240	450007980	59	M
943089241	450007980	21	M
943089242	450007980	32	M
943089243	450007980	45	M
943089244	450007980	32	M
943089245	450007980	27	M
943089246	450007980	31	M
943089247	450007980	31	M
943089248	450007980	42	M
943089249	450007980	33	M
943089250	450007980	51	M
943089251	450007980	34	M
943089252	450007980	53	M
943089253	450007980	26	M
943089254	450007980	25	M
943089255	450007980	54	M
943089256	450007980	29	M
943089257	450007980	36	M
943089258	450007980	32	M
943089259	450007980	48	M
943089260	450007980	26	M
943089261	450007980	44	M
943089262	450007980	22	M
943089263	450007980	28	M
943089264	450007980	28	M
943089265	450007980	31	M
943089266	450007980	44	M
943089267	450007980	44	M
943089268	450007980	63	M
943089269	450007980	20	M
943089270	450007980	38	M
943089271	450007980	36	M
943089272	450007980	54	M
943089273	450007980	59	M
943089274	450007980	26	M
943089275	450007980	56	M
943089276	450007980	31	M
943089277	450007980	25	M
943089278	450007980	51	M
943089279	450007980	35	M
943089280	450007980	43	M
943089281	450007980	37	M
943089282	450007980	29	M
943089283	450007980	41	M
943089284	450007980	36	M
943089285	450007980	33	M
943089286	450007980	46	M
943089287	450007980	33	M
943089288	450007980	50	M
943089289	450007980	47	M
943089290	450007980	30	M
943089291	450007980	48	M
943089292	450007980	39	M
943089293	450007980	21	M
943089294	450007980	23	M
943089295	450007980	30	M
943089296	450007980	34	M
943089297	450007980	20	M
943089298	450007980	22	M
943089299	450007980	39	M
943089300	450007980	30	M
943089301	450007980	54	M
943089302	450007980	50	M
943089303	450007980	37	M
943089304	450007980	38	M
943089305	450007980	42	M
943089306	450007980	37	M
943089307	450007980	44	M
943089308	450007980	48	M
943089309	450007980	45	M
943089310	450007980	34	M
943089311	450007980	40	M
943089312	450007980	49	M
943089313	450007980	54	M
943089314	450007980	47	M
943089315	450007980	54	M
943089317	450007980	47	M
943089318	450007980	40	M
943089319	450007980	33	M
943089323	450007980	80	M
943089324	450007980	73	M
943089325	450007980	75	M
943088229	450007980	15	M
943088776	450007980	31	M
943088777	450007980	49	M
943088778	450007980	36	M
943088779	450007980	29	M
943088780	450007980	55	M
943088781	450007980	49	M
943088782	450007980	49	M
943088783	450007980	40	M
943088784	450007980	42	M
943088785	450007980	28	M
943088786	450007980	26	M
943088787	450007980	53	M
943088788	450007980	27	M
943088789	450007980	39	M
943088790	450007980	42	M
943088791	450007980	48	M
943088792	450007980	38	M
943088793	450007980	62	M
943088794	450007980	33	M
943088795	450007980	21	M
943088796	450007980	49	M
943088797	450007980	35	M
943088798	450007980	31	M
943088799	450007980	49	M
943088800	450007980	30	M
943088801	450007980	27	M
943088802	450007980	42	M
943088803	450007980	31	M
943088804	450007980	33	M
943088805	450007980	42	M
943088806	450007980	22	M
943088807	450007980	41	M
943088808	450007980	26	M
943088809	450007980	46	M
943088810	450007980	25	M
943088811	450007980	49	M
943088812	450007980	24	M
943088813	450007980	44	M
943088814	450007980	37	M
943088815	450007980	27	M
943088816	450007980	40	M
943088817	450007980	19	M
943088818	450007980	47	M
943088819	450007980	34	M
943088820	450007980	57	M
943088821	450007980	49	M
943088822	450007980	21	M
943088823	450007980	21	M
943088824	450007980	23	M
943088825	450007980	36	M
943088826	450007980	22	M
943088827	450007980	32	M
943088828	450007980	64	M
943088829	450007980	47	M
943088830	450007980	41	M
943088831	450007980	24	M
943088832	450007980	40	M
943088833	450007980	28	M
943088834	450007980	26	M
943088835	450007980	20	M
943088836	450007980	54	M
943088837	450007980	34	M
943088838	450007980	40	M
943088839	450007980	33	M
943088840	450007980	48	M
943088841	450007980	33	M
943088842	450007980	45	M
943088843	450007980	26	M
943088844	450007980	40	M
943088845	450007980	34	M
943088846	450007980	22	M
943088847	450007980	62	M
943088848	450007980	59	M
943088849	450007980	30	M
943088850	450007980	38	M
943088851	450007980	45	M
943088852	450007980	30	M
943088853	450007980	59	M
943088854	450007980	38	M
943088855	450007980	22	M
943088856	450007980	29	M
943088857	450007980	51	M
943088858	450007980	29	M
943088859	450007980	40	M
943088860	450007980	40	M
943088861	450007980	21	M
943088862	450007980	30	M
943088863	450007980	46	M
943088864	450007980	29	M
943088865	450007980	23	M
943088866	450007980	46	M
943088867	450007980	33	M
943088868	450007980	29	M
943088869	450007980	49	M
943088870	450007980	18	M
943088871	450007980	33	M
943088872	450007980	59	M
943088873	450007980	48	M
943088874	450007980	24	M
943088875	450007980	44	M
943088876	450007980	48	M
943088877	450007980	40	M
943088878	450007980	41	M
943088879	450007980	26	M
943088880	450007980	48	M
943088881	450007980	33	M
943088882	450007980	44	M
943088883	450007980	46	M
943088884	450007980	24	M
943088885	450007980	30	M
943088886	450007980	46	M
943088887	450007980	48	M
943088888	450007980	24	M
943088889	450007980	33	M
943088890	450007980	19	M
943088891	450007980	21	M
943088892	450007980	64	M
943088893	450007980	42	M
943088894	450007980	34	M
943088895	450007980	24	M
943088896	450007980	35	M
943088897	450007980	20	M
943088898	450007980	26	M
943088899	450007980	25	M
943088900	450007980	26	M
943088901	450007980	35	M
943088902	450007980	51	M
943088903	450007980	25	M
943088904	450007980	34	M
943088905	450007980	58	M
943088906	450007980	22	M
943088907	450007980	33	M
943088908	450007980	30	M
943088909	450007980	45	M
943088910	450007980	62	M
943088911	450007980	57	M
943088912	450007980	20	M
943088913	450007980	36	M
943088914	450007980	36	M
943088915	450007980	43	M
943088916	450007980	19	M
943088917	450007980	21	M
943088918	450007980	39	M
943088919	450007980	48	M
943088920	450007980	20	M
943088921	450007980	57	M
943088922	450007980	52	M
943088923	450007980	44	M
943088924	450007980	41	M
943088925	450007980	41	M
943088926	450007980	51	M
943088927	450007980	28	M
943088928	450007980	59	M
943088929	450007980	47	M
943088930	450007980	24	M
943088931	450007980	29	M
943088932	450007980	31	M
943088933	450007980	32	M
943088934	450007980	20	M
943088935	450007980	25	M
943088936	450007980	31	M
943088937	450007980	32	M
943088938	450007980	20	M
943088939	450007980	25	M
943088940	450007980	34	M
943088941	450007980	39	M
943088942	450007980	41	M
943088943	450007980	25	M
943088944	450007980	33	M
943088945	450007980	38	M
943088946	450007980	21	M
943088947	450007980	20	M
943088948	450007980	37	M
943088949	450007980	23	M
943088950	450007980	29	M
943088951	450007980	22	M
943088952	450007980	24	M
943088953	450007980	33	M
943088954	450007980	54	M
943088955	450007980	22	M
943088956	450007980	35	M
943088957	450007980	52	M
943088958	450007980	37	M
943088959	450007980	34	M
943088960	450007980	24	M
943088961	450007980	29	M
943088962	450007980	60	M
943088963	450007980	44	M
943088964	450007980	39	M
943088965	450007980	35	M
943088966	450007980	31	M
943088967	450007980	32	M
943088968	450007980	34	M
943088969	450007980	44	M
943088970	450007980	62	M
943088971	450007980	46	M
943088972	450007980	29	M
943088973	450007980	37	M
943088974	450007980	46	M
943088975	450007980	36	M
943088976	450007980	28	M
943088977	450007980	28	M
943088978	450007980	39	M
943088979	450007980	40	M
943088980	450007980	40	M
943088981	450007980	32	M
943088982	450007980	27	M
943088983	450007980	35	M
943088984	450007980	43	M
943088985	450007980	40	M
943088986	450007980	48	M
943088987	450007980	26	M
943088988	450007980	45	M
943088989	450007980	29	M
943088990	450007980	25	M
943088991	450007980	25	M
943088992	450007980	29	M
943088993	450007980	31	M
943088994	450007980	23	M
943088995	450007980	44	M
943088996	450007980	27	M
943088997	450007980	51	M
943088998	450007980	36	M
943088999	450007980	51	M
943089000	450007980	28	M
943089001	450007980	33	M
943089002	450007980	37	M
943089003	450007980	22	M
943089004	450007980	36	M
943089005	450007980	45	M
943089006	450007980	30	M
943089007	450007980	28	M
943089008	450007980	43	M
943088227	450024117	15	M
943088218	450024117	17	M
943088217	450024117	17	M
943088216	450024117	17	M
943088223	450024117	17	M
943088222	450024117	17	M
943088211	450024117	15	M
943088210	450024117	17	M
943088209	450024117	13	M
943088208	450024117	17	M
943088207	450024117	14	M
943088206	450024117	17	M
943088205	450024117	17	M
943088204	450024117	17	M
943088203	450024117	17	M
943088202	450024117	17	M
943088201	450024117	17	M
943088200	450024117	16	M
943088199	450024117	17	M
943088198	450024117	16	M
943088197	450024117	14	M
943088196	450024117	15	M
943088195	450024117	16	M
943088194	450024117	16	M
943088193	450024117	17	M
943088192	450024117	16	M
943088191	450024117	15	M
943088190	450024117	16	M
943088189	450024117	17	M
943088188	450024117	17	M
943088231	450024117	31	M
943088230	450024117	44	M
943088225	450024117	17	M
943088226	450024117	17	M
943088215	450024117	17	M
943088214	450024117	13	M
943088221	450024117	14	M
943088220	450024117	17	M
943088213	450024117	17	M
943088212	450024117	17	M
943088219	450024117	17	M
943088224	450024117	17	M
943089326	450024118	17	F
943089327	450024118	15	F
943089328	450024118	17	F
943089391	450024119	33	F
943089384	450024119	41	F
943089383	450024119	20	F
943089382	450024119	33	F
943089381	450024119	37	F
943089380	450024119	24	F
943089379	450024119	53	F
943089378	450024119	44	F
943089377	450024119	32	F
943089376	450024119	30	F
943089375	450024119	23	F
943089374	450024119	38	F
943089373	450024119	37	F
943089372	450024119	34	F
943089371	450024119	40	F
943089370	450024119	26	F
943089369	450024119	36	F
943089368	450024119	23	F
943089367	450024119	51	F
943089366	450024119	50	F
943089365	450024119	48	F
943089364	450024119	40	F
943089363	450024119	44	F
943089385	450024119	33	F
943089386	450024119	19	F
943089362	450024119	44	F
943089361	450024119	45	F
943089434	450024119	28	F
943089433	450024119	34	F
943089432	450024119	47	F
943089431	450024119	28	F
943089430	450024119	38	F
943089429	450024119	27	F
943089354	450024119	45	F
943089353	450024119	41	F
943089352	450024119	52	F
943089351	450024119	20	F
943089350	450024119	33	F
943089349	450024119	49	F
943089348	450024119	55	F
943089347	450024119	48	F
943089346	450024119	20	F
943089345	450024119	34	F
943089344	450024119	45	F
943089343	450024119	32	F
943089342	450024119	27	F
943089341	450024119	37	F
943089340	450024119	44	F
943089339	450024119	20	F
943089338	450024119	46	F
943089337	450024119	54	F
943089336	450024119	38	F
943089335	450024119	36	F
943089334	450024119	31	F
943089333	450024119	45	F
943089332	450024119	44	F
943089331	450024119	48	F
943089330	450024119	33	F
943089329	450024119	49	F
943089428	450024119	26	F
943089427	450024119	25	F
943089426	450024119	27	F
943089425	450024119	34	F
943089424	450024119	51	F
943089423	450024119	37	F
943089422	450024119	54	F
943089421	450024119	42	F
943089420	450024119	18	F
943089419	450024119	58	F
943089418	450024119	35	F
943089417	450024119	45	F
943089416	450024119	33	F
943089415	450024119	31	F
943089414	450024119	27	F
943089413	450024119	34	F
943089412	450024119	54	F
943089411	450024119	32	F
943089410	450024119	39	F
943089409	450024119	45	F
943089408	450024119	43	F
943089407	450024119	47	F
943089406	450024119	44	F
943089405	450024119	43	F
943089404	450024119	44	F
943089403	450024119	29	F
943089402	450024119	44	F
943089401	450024119	55	F
943089400	450024119	44	F
943089399	450024119	43	F
943089398	450024119	25	F
943089397	450024119	20	F
943089396	450024119	38	F
943089395	450024119	23	F
943089355	450024119	41	F
943089356	450024119	37	F
943089357	450024119	38	F
943089358	450024119	23	F
943089394	450024119	35	F
943089393	450024119	20	F
943089392	450024119	49	F
943089390	450024119	47	F
943089389	450024119	26	F
943089388	450024119	30	F
943089387	450024119	47	F
943089359	450024119	39	F
943089360	450024119	22	F
943089439	450024119	40	F
943089438	450024119	21	F
943089437	450024119	23	F
943089436	450024119	34	F
943089435	450024119	31	F
940222557	450046557	88	F
940222558	450046557	97	F
940222555	450046557	77	F
940222556	450046557	93	F
940222559	450046557	93	F
940757205	450046557	97	M
940757206	450046557	89	M
939667974	450031712	95	F
940535105	450031712	85	M
940535104	450031712	90	M
940535103	450031712	86	M
940535102	450031712	75	M
940535101	450031712	74	M
940535096	450031712	66	M
940535095	450031712	90	M
939374648	450031712	47	F
939374649	450031712	51	F
940535097	450031712	83	M
939667972	450031712	76	F
939667973	450031712	83	F
940535107	450031712	72	M
940535106	450031712	85	M
940535064	450031712	79	M
940535063	450031712	68	M
940535062	450031712	71	M
940535061	450031712	76	M
939374646	450031712	53	F
940535074	450031712	83	M
940535073	450031712	83	M
940535111	450031712	80	M
940535112	450031712	83	M
939667975	450031712	82	F
939667976	450031712	96	F
939667977	450031712	88	F
939667978	450031712	99	F
939667979	450031712	83	F
939667980	450031712	83	F
939667981	450031712	75	F
939667982	450031712	93	F
939667983	450031712	101	F
939667984	450031712	82	F
939667985	450031712	96	F
939667986	450031712	65	F
939667987	450031712	89	F
939667988	450031712	86	F
939667989	450031712	89	F
939667990	450031712	76	F
939667991	450031712	90	F
939374645	450031712	35	F
939374644	450031712	57	F
939374643	450031712	58	F
939374642	450031712	35	F
939374641	450031712	52	F
939374640	450031712	59	F
939667971	450031712	77	F
939667970	450031712	87	F
939667969	450031712	82	F
939667968	450031712	99	F
939667967	450031712	85	F
939667966	450031712	95	F
939667965	450031712	81	F
939667964	450031712	83	F
939667963	450031712	83	F
939667962	450031712	93	F
939667961	450031712	83	F
939667960	450031712	87	F
939667959	450031712	78	F
939667958	450031712	74	F
939667957	450031712	67	F
939667956	450031712	94	F
939667955	450031712	100	F
939667954	450031712	66	F
939667953	450031712	80	F
939667952	450031712	83	F
939667951	450031712	76	F
939667950	450031712	89	F
939667949	450031712	93	F
939667948	450031712	87	F
939667947	450031712	86	F
939667946	450031712	85	F
939667945	450031712	72	F
939667944	450031712	100	F
939667943	450031712	91	F
939667942	450031712	87	F
939667941	450031712	78	F
939667940	450031712	79	F
939667939	450031712	89	F
939667938	450031712	97	F
939667937	450031712	95	F
939667936	450031712	78	F
939667935	450031712	86	F
939667934	450031712	80	F
939667933	450031712	86	F
939667932	450031712	99	F
939667931	450031712	76	F
939667930	450031712	96	F
939667929	450031712	74	F
939667928	450031712	81	F
939667927	450031712	83	F
939667926	450031712	86	F
939667925	450031712	73	F
939667924	450031712	99	F
939667923	450031712	79	F
939667922	450031712	82	F
939667921	450031712	90	F
939667920	450031712	95	F
939667919	450031712	90	F
940535110	450031712	67	M
940535109	450031712	95	M
940535108	450031712	88	M
940535100	450031712	68	M
940535099	450031712	88	M
940535098	450031712	72	M
939667992	450031712	91	F
939667993	450031712	66	F
939667994	450031712	96	F
939667995	450031712	80	F
939667996	450031712	98	F
939667997	450031712	87	F
939667998	450031712	96	F
940535113	450031712	73	M
940535114	450031712	84	M
940535115	450031712	74	M
940535116	450031712	67	M
939374647	450031712	59	F
940535094	450031712	81	M
940535093	450031712	69	M
940535092	450031712	82	M
940535091	450031712	80	M
940535090	450031712	68	M
940535089	450031712	87	M
940535088	450031712	75	M
940535087	450031712	80	M
940535086	450031712	84	M
940535085	450031712	87	M
940535084	450031712	85	M
940535083	450031712	80	M
940325905	450031712	57	M
940325904	450031712	51	M
940325903	450031712	61	M
940325902	450031712	25	M
940325901	450031712	51	M
940325900	450031712	63	M
940535082	450031712	93	M
940535081	450031712	87	M
940535080	450031712	88	M
940535079	450031712	80	M
940535078	450031712	76	M
939667918	450031712	88	F
939667917	450031712	79	F
939667916	450031712	67	F
939667915	450031712	82	F
939667914	450031712	88	F
939667913	450031712	91	F
939667912	450031712	96	F
939667911	450031712	92	F
939667910	450031712	101	F
939667909	450031712	85	F
939667908	450031712	82	F
939667907	450031712	98	F
939667906	450031712	82	F
939667905	450031712	68	F
939667904	450031712	86	F
939667903	450031712	72	F
939667902	450031712	86	F
939667901	450031712	85	F
939667900	450031712	88	F
939667899	450031712	100	F
939667898	450031712	74	F
939667897	450031712	77	F
939667896	450031712	81	F
939667895	450031712	78	F
939667894	450031712	89	F
939667893	450031712	77	F
939667892	450031712	103	F
939667891	450031712	97	F
939667890	450031712	94	F
939667889	450031712	100	F
939667888	450031712	68	F
939667887	450031712	86	F
939667886	450031712	72	F
939667885	450031712	87	F
939667884	450031712	79	F
939667883	450031712	85	F
940535077	450031712	80	M
940535076	450031712	73	M
940535075	450031712	95	M
940535072	450031712	85	M
940535071	450031712	90	M
940535070	450031712	73	M
940535069	450031712	98	M
940535068	450031712	91	M
940535067	450031712	79	M
940535066	450031712	82	M
940535065	450031712	90	M
939964733	450039454	86	F
939964732	450039454	75	F
939964731	450039454	75	F
939964730	450039454	103	F
939964729	450039454	98	F
939964728	450039454	88	F
939964727	450039454	86	F
939964726	450039454	94	F
939964725	450039454	88	F
939964724	450039454	90	F
939964723	450039454	76	F
939964722	450039454	84	F
939964721	450039454	81	F
939964720	450039454	93	F
939964719	450039454	86	F
939964718	450039454	66	F
939964717	450039454	77	F
939964716	450039454	88	F
939964715	450039454	84	F
939964714	450039454	80	F
939964713	450039454	86	F
939964712	450039454	94	F
939964711	450039454	76	F
939964710	450039454	94	F
939964709	450039454	86	F
939964708	450039454	78	F
939964707	450039454	94	F
939964706	450039454	73	F
939964705	450039454	89	F
939964704	450039454	78	F
939964703	450039454	87	F
939964702	450039454	78	F
939964701	450039454	89	F
939964700	450039454	89	F
939964699	450039454	93	F
939964698	450039454	88	F
939964697	450039454	82	F
939964696	450039454	89	F
939964695	450039454	89	F
939964694	450039454	85	F
939964693	450039454	93	F
939964692	450039454	75	F
939964691	450039454	89	F
939964690	450039454	80	F
939964689	450039454	86	F
940652228	450039454	79	M
940652227	450039454	85	M
940652226	450039454	96	M
940652225	450039454	88	M
939964687	450039454	85	F
940652224	450039454	89	M
940652223	450039454	66	M
940652234	450039454	79	M
939964686	450039454	83	F
939964685	450039454	94	F
939964684	450039454	90	F
939964683	450039454	75	F
939964682	450039454	92	F
939964681	450039454	89	F
939964680	450039454	82	F
939964679	450039454	89	F
940652220	450039454	94	M
940652221	450039454	80	M
939964678	450039454	78	F
939964677	450039454	100	F
939964676	450039454	86	F
939964675	450039454	82	F
939964674	450039454	75	F
939964673	450039454	75	F
939964672	450039454	92	F
939964671	450039454	81	F
939964670	450039454	88	F
939964669	450039454	75	F
939964668	450039454	79	F
939964667	450039454	75	F
939964734	450039454	94	F
939964735	450039454	99	F
939964666	450039454	97	F
939964665	450039454	65	F
939964664	450039454	76	F
939964663	450039454	98	F
939964662	450039454	90	F
939964661	450039454	91	F
939964660	450039454	87	F
939964659	450039454	99	F
939964658	450039454	90	F
939964688	450039454	76	F
940652233	450039454	84	M
940652232	450039454	90	M
940652231	450039454	75	M
940652212	450039454	81	M
940652211	450039454	88	M
940652230	450039454	65	M
940652229	450039454	79	M
939964736	450039454	100	F
940652219	450039454	65	M
940652218	450039454	85	M
940652217	450039454	73	M
940652216	450039454	66	M
940652215	450039454	70	M
940652214	450039454	81	M
940652222	450039454	86	M
940652213	450039454	75	M
939882143	450037118	93	F
939335627	450037118	60	F
939335628	450037118	57	F
939335629	450037118	27	F
939335630	450037118	32	F
939335631	450037118	62	F
939882136	450037118	77	F
939882135	450037118	95	F
939882134	450037118	77	F
939882173	450037118	85	F
939882172	450037118	76	F
939882171	450037118	78	F
939882170	450037118	87	F
939882169	450037118	89	F
